hour,day_of_week,day,temperature,rain,fog,activity_index,visibility,lighting_level,safety_risk
4,0,42,8.845525326283775,0,0,0.41410360178083333,0,1.0,0.9545199312020627
5,0,42,8.932796940419825,0,0,0.5602971817361525,0,1.0,0.9751857385850954
6,0,42,12.76497025467066,0,0,0.6534480247523434,1,1.0,0.8459050154702147
7,0,42,12.827861122677332,0,0,0.4729036449996386,1,1.0,0.6450970047498013
8,0,42,10.290684592251134,1,0,0.49907200916229755,0,1.0,0.7495360045811488
9,0,42,11.00419020613589,1,0,0.4988529611128002,1,1.0,0.5994264805564
10,0,42,13.587199099698227,1,0,0.20323728838195837,1,1.0,0.4516186441909792
11,0,42,15.761342596136966,1,0,0.6341276422917281,1,1.0,0.6670638211458642
12,0,42,15.155594826405725,1,0,0.41875238676138354,2,1.0,0.40937619338069176
13,0,42,14.631395589134048,1,0,0.3435586744301615,1,1.0,0.5217793372150807
14,0,42,16.64322080671277,0,0,0.7697101127394437,2,1.0,0.5848550563697219
15,0,42,13.626435688136485,1,0,0.2610586657199702,1,1.0,0.4805293328599851
16,0,42,11.12070498299553,1,0,0.3870940183627549,1,1.0,0.5435470091813774
17,0,42,9.843517326012336,1,0,0.30139384629912647,1,1.0,0.5006969231495633
18,0,42,9.593607483927089,1,0,0.48590682062555657,1,1.0,0.5929534103127783
19,0,42,6.721094409100601,1,0,0.3311211651552111,0,1.0,0.7321166408353663
20,0,42,5.586038913579715,1,0,0.3776867583967143,0,1.0,0.7921698860781107
21,0,42,7.329712899019258,0,0,0.4430278858251608,1,1.0,0.5715139429125804
22,0,42,6.500949753102825,0,0,0.6551349584899495,0,1.0,1.0344593490562184
23,0,42,5.935926240979267,0,0,0.5454025437132989,0,1.0,0.9658765898208119
0,1,43,6.125422152458403,0,0,0.2932417822438986,0,1.0,0.8729382030146317
1,1,43,5.654183536894312,0,0,0.4196430419612225,0,1.0,0.9582590533238251
2,1,43,6.93428026333037,0,0,0.6534486466766092,0,1.0,1.1160778365067112
3,1,43,7.0744353415935555,0,0,0.5379253616280278,0,1.0,1.038099619098919
4,1,43,8.476427799137513,0,0,0.4045350512473253,0,1.0,0.9480611595919445
5,1,43,5.892277494838267,0,1,0.20737095885253048,0,1.0,0.7546068492828315
6,1,43,9.727994226782592,0,1,0.30231808417756567,0,1.0,0.8139488026109786
7,1,43,10.334712160423614,0,1,0.3525854809247107,0,1.0,0.743922014508591
8,1,43,12.530824871501473,0,1,0.29588262116352954,0,1.0,0.6479413105817649
9,1,43,9.876446032054519,0,1,0.68902336583347,0,1.0,0.844511682916735
10,1,43,16.877872266614556,0,1,0.5877198645226277,0,1.0,0.7938599322613138
11,1,43,17.053757938400658,0,0,1.0,2,1.0,0.7
12,1,43,18.50597542555894,0,0,0.6033450258829463,2,1.0,0.5016725129414732
13,1,43,16.1534416394303,0,0,0.7948645357417357,2,1.0,0.5974322678708679
14,1,43,17.206718936590626,0,0,0.4638016920376518,2,1.0,0.43190084601882595
15,1,43,14.58701773276705,0,0,0.5991414639788851,2,1.0,0.4995707319894426
16,1,43,13.774023648125617,0,0,0.6622587552556938,2,1.0,0.531129377627847
17,1,43,14.864738233303335,0,0,0.6942868342004693,2,1.0,0.5471434171002347
18,1,43,11.207110208058076,0,0,0.6767084362808043,1,1.0,0.6883542181404021
19,1,43,10.062311211386021,0,0,0.8250924089418953,1,1.0,0.8388008249180425
20,1,43,9.267860339510179,0,0,0.808090631621366,1,1.0,0.8671521131822854
21,1,43,7.650833809674744,0,0,0.45568098015468195,1,1.0,0.5778404900773411
22,1,43,4.414479330244786,0,1,0.3501425917909671,0,1.0,0.8438391198693544
23,1,43,3.5559278608152747,0,1,0.420500061054767,0,1.0,0.8878125381592294
0,2,44,2.6019877484008522,0,1,0.3581299737581287,0,1.0,0.9167377322867369
1,2,44,1.9057937457929803,0,1,0.24056369334943076,0,1.0,0.8373804930108657
2,2,44,2.439418915619089,0,1,0.3354347163470386,0,1.0,0.9014184335342511
3,2,44,4.572476038965254,0,1,0.30931368662060793,0,1.0,0.8837867384689104
4,2,44,4.9244648923042185,0,1,0.21251558574027754,0,1.0,0.8184480203746873
5,2,44,8.6770720542104,0,0,0.6588142334494745,0,1.0,1.0367588959059215
6,2,44,8.069084247519255,0,1,0.40053913941977026,0,1.0,0.8753369621373563
7,2,44,7.800649672124641,0,1,0.3156601394514193,0,1.0,0.7236130766982806
8,2,44,12.534555632590282,0,1,0.506688854529293,0,1.0,0.7533444272646466
9,2,44,10.439659189750557,0,1,0.5966220812406671,0,1.0,0.7983110406203335
10,2,44,11.81675089240764,0,1,0.5043118652983399,0,1.0,0.75215593264917
11,2,44,14.084235126980197,0,0,1.0,2,1.0,0.7
12,2,44,14.978817672672152,0,0,1.0,2,1.0,0.7
13,2,44,15.167273387303036,0,0,0.7365947187247626,2,1.0,0.5682973593623812
14,2,44,14.56046565742205,0,0,0.6292393951722327,2,1.0,0.5146196975861164
15,2,44,13.707517460619712,0,0,0.6916241622755535,2,1.0,0.5458120811377767
16,2,44,13.656667288323792,0,0,0.6797265338738765,2,1.0,0.5398632669369383
17,2,44,11.04940459139425,0,0,0.6675382873372584,2,1.0,0.5337691436686292
18,2,44,8.798799383974496,0,0,0.2,2,1.0,0.30000000000000004
19,2,44,8.454128916938378,0,0,0.971309177251828,1,1.0,0.9192200474885054
20,2,44,7.232426508189787,0,0,0.6819041360035771,1,1.0,0.7945948782020569
21,2,44,3.57270751700887,0,0,0.4921119381055559,1,1.0,0.596055969052778
22,2,44,4.444203666408373,0,0,0.5547583833214268,0,1.0,0.9717239895758917
23,2,44,3.9485738038416334,0,0,0.5043371914775424,0,1.0,0.940210744673464
0,3,45,4.26274807985059,0,0,0.37243694676324146,0,1.0,0.9263949390651881
1,3,45,6.140463438787792,0,0,0.34952465702583524,0,1.0,0.9109291434924388
2,3,45,2.514885137798918,1,0,0.2,0,1.0,0.8100000000000002
3,3,45,2.3576849509326436,1,0,0.2,0,1.0,0.8100000000000002
4,3,45,3.4983547241109347,1,0,0.2,0,1.0,0.8100000000000002
5,3,45,4.43252253506958,1,0,0.2921475499774439,0,1.0,0.8075922187359025
6,3,45,7.067172653362265,1,0,0.32960894940042734,0,1.0,0.8310055933752671
7,3,45,10.673174971231413,0,0,0.6229110302840809,1,1.0,0.7276010666562446
8,3,45,15.154816646435554,0,0,0.28155305028205363,1,1.0,0.4907765251410268
9,3,45,13.955990922011539,0,0,0.8597209251667094,1,1.0,0.7798604625833547
10,3,45,14.765071656460908,0,0,0.7703415543084174,2,1.0,0.5851707771542087
11,3,45,14.20247642734128,0,0,0.7652111330608882,2,1.0,0.5826055665304442
12,3,45,15.921349835521083,0,0,1.0,2,1.0,0.7
13,3,45,15.032776747537495,0,0,0.852503704038194,2,1.0,0.6262518520190969
14,3,45,17.398479166053583,0,0,0.5543924927291959,2,1.0,0.47719624636459795
15,3,45,15.812769359672501,0,0,0.513996340394769,2,1.0,0.45699817019738453
16,3,45,12.87216123803286,0,0,0.6797373098796015,2,1.0,0.5398686549398007
17,3,45,14.365661659170017,0,0,0.6181956812174473,2,1.0,0.5090978406087237
18,3,45,11.542077070202177,0,0,0.6807252469082783,2,1.0,0.5403626234541392
19,3,45,8.682565929086836,0,0,0.8648709070615919,2,1.0,0.6956789988838755
20,3,45,5.060905868337011,0,0,0.4615713631655292,1,1.0,0.6679035338201792
21,3,45,5.653433547991955,0,1,0.41511087568126,0,1.0,0.7075554378406299
22,3,45,1.809329401659625,0,1,0.44681936749170365,0,1.0,0.9042621046823149
23,3,45,1.0,0,1,0.3582024385953655,0,1.0,0.8488765241221035
0,4,46,3.2782634383583638,0,1,0.3453981998442018,0,1.0,0.9081437848948364
1,4,46,6.279885362459076,0,1,0.30402699627593555,0,1.0,0.8802182224862565
2,4,46,7.266842853884311,0,0,0.4860562236202622,0,1.0,1.0030879509436772
3,4,46,7.3999908910135,0,0,0.5165416529262111,0,1.0,1.0236656157251924
4,4,46,8.67347679974571,0,0,0.40217056934470685,0,1.0,0.9464651343076772
5,4,46,9.26689972643898,0,1,0.5878313304147973,0,1.0,0.9923945815092483
6,4,46,10.326372860276466,0,1,0.4521911054839013,0,1.0,0.9076194409274383
7,4,46,10.857700854666085,0,1,0.7366888966767265,0,1.0,0.9551788931721997
8,4,46,12.83973082790192,0,1,0.705255217866496,0,1.0,0.8526276089332481
9,4,46,15.258770017300186,0,0,0.9354891431468424,1,1.0,0.8177445715734213
10,4,46,15.52091029192038,0,0,1.0,2,1.0,0.7
11,4,46,16.59360233894806,0,0,0.9062592805153357,2,1.0,0.6531296402576678
12,4,46,12.883386410331074,1,0,0.3431729896471783,2,1.0,0.3715864948235892
13,4,46,13.388157147704625,1,0,0.4182487550466735,1,1.0,0.5591243775233368
14,4,46,13.186479860128063,1,0,0.27746844622549177,1,1.0,0.4887342231127459
15,4,46,11.852109580387125,1,0,0.2,1,1.0,0.45
16,4,46,11.01103259101006,1,0,0.29109931601963207,1,1.0,0.49554965800981604
17,4,46,11.83424928741625,1,0,0.40713892259677414,1,1.0,0.553569461298387
18,4,46,8.80677389471615,1,0,0.4400138551639558,1,1.0,0.5700069275819779
19,4,46,7.9553075838421226,0,0,0.5552307886609626,1,1.0,0.6903769337635296
20,4,46,7.089094321510088,0,0,0.8712596596488164,1,1.0,0.9034743042980694
21,4,46,7.776852958949358,0,0,0.4149153024227981,1,1.0,0.5574576512113991
22,4,46,4.9000826418354855,0,0,0.41062502673916557,1,1.0,0.6941406417119786
23,4,46,5.058534350348991,0,0,0.7925205635120877,0,1.0,1.120325352195055
0,5,47,8.664296551462382,0,0,0.47409596938513204,0,1.0,0.9950147793349641
1,5,47,7.350345039839786,0,0,0.44900830058630886,0,1.0,0.9780806028957585
2,5,47,9.023467535877158,0,0,0.4953754079420045,0,1.0,1.009378400360853
3,5,47,8.537578270400342,0,0,0.33189689185344107,0,1.0,0.8990304020010728
4,5,47,10.512876808486617,0,0,0.4311797634915549,0,1.0,0.9660463403567997
5,5,47,12.881112115965244,0,0,0.5493974016204811,0,1.0,0.9683733760128008
6,5,47,9.099231921060827,1,0,0.35630609351540726,0,1.0,0.8476913084471296
7,5,47,12.753833618794014,1,0,0.2,0,1.0,0.6600000000000001
8,5,47,12.487082081301889,1,0,0.3916137821753667,0,1.0,0.6958068910876833
9,5,47,15.319187728819065,1,0,0.3181931840846956,0,1.0,0.6590965920423477
10,5,47,16.130369621774992,1,0,0.23993577008146086,1,1.0,0.46996788504073045
11,5,47,21.273939840146085,0,0,0.4511249933601929,2,1.0,0.4255624966800965
12,5,47,20.239468955085737,0,0,0.8922670891958454,2,1.0,0.6461335445979227
13,5,47,19.48039386904699,0,0,0.5641612183588821,2,1.0,0.48208060917944107
14,5,47,16.200566642001746,1,0,0.3617689833176802,1,1.0,0.5308844916588401
15,5,47,14.447313033680045,1,0,0.34599593646754545,2,1.0,0.37299796823377274
16,5,47,12.477934710764037,1,0,0.4701574555928064,1,1.0,0.5850787277964031
17,5,47,11.148023006665486,1,0,0.4590007211996999,1,1.0,0.5795003605998499
18,5,47,9.391613030236904,1,0,0.33924378430558844,1,1.0,0.5196218921527942
19,5,47,9.486344026365737,1,0,0.3810677008096759,1,1.0,0.5945872354453219
20,5,47,6.881029272162104,1,0,0.24667596800555247,0,1.0,0.7168386816031925
21,5,47,11.621180508505487,0,0,0.4070990054448963,1,1.0,0.5535495027224482
22,5,47,7.674228794339917,0,0,0.5645633216895465,1,1.0,0.7903520760559666
23,5,47,7.625784296907513,0,0,0.7833783538739727,0,1.0,1.114611471171233
0,6,48,5.968829313567725,0,0,0.5557637583673386,0,1.0,1.0501405368979535
1,6,48,7.786605998346954,0,0,0.5108986985282497,0,1.0,1.0198566215065685
2,6,48,5.0579452870923305,1,0,0.2,0,1.0,0.8100000000000002
3,6,48,4.89986573972103,1,0,0.2,0,1.0,0.8100000000000002
4,6,48,5.031350365820323,1,0,0.2,0,1.0,0.8100000000000002
5,6,48,7.1742278178058765,1,0,0.26284005247271897,0,1.0,0.7892750327954492
6,6,48,8.917174307130477,1,0,0.2586625810578473,0,1.0,0.7866641131611546
7,6,48,11.848339410693407,1,0,0.20745693649937147,0,1.0,0.6641013150746543
8,6,48,11.720828308981973,1,0,0.2969735919468114,1,1.0,0.49848679597340567
9,6,48,15.234766705145883,1,0,0.3453968785987126,0,1.0,0.6726984392993562
10,6,48,15.387920995213571,1,0,0.26956254190091916,1,1.0,0.4847812709504596
11,6,48,15.18430619144561,1,0,0.35136152170152596,1,1.0,0.525680760850763
12,6,48,15.065834346362646,1,0,0.530979706171431,1,1.0,0.6154898530857156
13,6,48,13.766742409408115,1,0,0.5616587238894374,2,1.0,0.4808293619447187
14,6,48,15.61098461595416,1,0,0.4669885562091175,1,1.0,0.5834942781045587
15,6,48,13.121404942726539,1,0,0.4083375675212687,1,1.0,0.5541687837606344
16,6,48,13.11217764646911,1,0,0.3460011964727128,1,1.0,0.5230005982363564
17,6,48,13.60649490482691,1,0,0.4588571697761465,1,1.0,0.5794285848880733
18,6,48,7.663060456398057,1,0,0.29696447375061075,1,1.0,0.4984822368753054
19,6,48,5.505973361296103,1,0,0.4893382471194373,0,1.0,0.8191360359156906
20,6,48,5.4003769687901775,1,0,0.3728539095672689,0,1.0,0.7893909980011794
21,6,48,6.39572779486329,1,0,0.5452883800172859,0,1.0,0.7726441900086429
22,6,48,6.687409588460562,0,0,0.9155323918403372,1,1.0,1.0097077449002105
23,6,48,8.53079842684658,0,0,0.6043758432574476,0,1.0,1.0027349020359047
0,0,49,4.151620503350973,0,0,0.3931677485398314,0,1.0,0.9403882302643863
1,0,49,2.1247764898321275,0,0,0.4700589993947283,0,1.0,0.9922898245914415
2,0,49,3.8467503457531755,0,0,0.46516680745856825,0,1.0,0.9889875950345337
3,0,49,5.859675625283785,0,0,0.41870837690110735,0,1.0,0.9576281544082474
4,0,49,1.0,1,0,0.2131467799177818,0,1.0,0.8188740764445028
5,0,49,4.021901183412867,1,0,0.30810565670018925,0,1.0,0.8175660354376182
6,0,49,3.7755506403768146,1,0,0.2,0,1.0,0.7500000000000001
7,0,49,7.396671602417103,0,1,0.653686056547183,0,1.0,0.9095273311009506
8,0,49,9.340292843513584,0,1,0.6261536538721865,0,1.0,0.8130768269360933
9,0,49,10.346612923832305,0,1,0.7753103578807787,0,1.0,0.8876551789403893
10,0,49,11.216098419545036,0,1,0.4980774393397792,0,1.0,0.7490387196698896
11,0,49,9.366498530100866,1,0,0.43086190425136195,1,1.0,0.5654309521256811
12,0,49,12.004207168042997,1,0,0.43424408148469323,2,1.0,0.4171220407423466
13,0,49,8.465441950632847,1,0,0.4876665863525646,2,1.0,0.4438332931762823
14,0,49,9.247429694914963,1,0,0.4018694204773447,1,1.0,0.5509347102386724
15,0,49,11.226002465528003,1,0,0.2548895692423728,1,1.0,0.4774447846211864
16,0,49,6.782274131542751,1,0,0.3897076934168694,1,1.0,0.5448538467084347
17,0,49,6.150108147475282,1,0,0.5897545203491682,1,1.0,0.644877260174584
18,0,49,9.701588681747824,0,0,0.797917452774173,2,1.0,0.5989587263870866
19,0,49,5.711364399968202,0,0,0.970494588689264,1,1.0,0.9187720237790954
20,0,49,7.146492076112237,0,0,0.8704439516569938,1,1.0,0.9030052722027713
21,0,49,1.8267779910000597,1,0,0.34853397423614807,0,1.0,0.674266987118074
22,0,49,1.0,1,0,0.2817897200418059,0,1.0,0.8011185750261287
23,0,49,1.0,1,0,0.29522671019429136,0,1.0,0.8095166938714321
0,1,50,7.206494851311312,0,0,0.4848031030143395,0,1.0,1.0022420945346793
1,1,50,6.928618372467591,0,0,0.45705749625921765,0,1.0,0.983513809974972
2,1,50,7.990771508529328,0,0,0.5385626458302535,0,1.0,1.0385297859354212
3,1,50,7.484853658590939,0,0,0.39902685991916775,0,1.0,0.9443431304454383
4,1,50,9.817528762825669,0,0,0.6648418830226647,0,1.0,1.1237682710402987
5,1,50,9.681539171269485,0,0,0.4299390313671319,0,1.0,0.8937118946044575
6,1,50,9.180334440130274,1,0,0.3316250030381842,0,1.0,0.8322656268988651
7,1,50,9.079900301961064,1,0,0.5218880331397605,0,1.0,0.8370384182268683
8,1,50,10.853096167070067,1,0,0.3746296524185042,1,1.0,0.5373148262092522
9,1,50,13.681685499091893,1,0,0.3098046983586239,0,1.0,0.654902349179312
10,1,50,14.303274102280986,1,0,0.542490544280341,1,1.0,0.6212452721401704
11,1,50,14.733310513654903,1,0,0.4448279935721565,1,1.0,0.5724139967860782
12,1,50,13.541091945300234,1,0,0.4878739764929134,1,1.0,0.5939369882464567
13,1,50,18.1273144468292,0,0,0.7937274538876464,2,1.0,0.5968637269438233
14,1,50,19.057418061475406,0,0,1.0,2,1.0,0.7
15,1,50,17.03252553954878,0,0,0.3500014033059135,2,1.0,0.37500070165295674
16,1,50,15.872330003323192,1,0,0.3913890165968375,1,1.0,0.5456945082984188
17,1,50,10.989500028570758,1,0,0.518392187952229,1,1.0,0.6091960939761145
18,1,50,10.727123880535064,1,0,0.3511604995476681,1,1.0,0.525580249773834
19,1,50,6.361933752623895,1,0,0.3674829495758117,1,1.0,0.5871156222666966
20,1,50,6.819535270191999,1,0,0.30647699971159903,0,1.0,0.7512242748341694
21,1,50,4.565769292936,1,0,0.2595855219696864,0,1.0,0.6297927609848433
22,1,50,5.321788270814842,1,0,0.2,0,1.0,0.7500000000000001
23,1,50,7.809315297849764,0,0,0.4742173313361033,0,1.0,0.9213858320850645
0,2,51,4.443845978659417,0,0,0.32628922905692254,0,1.0,0.8952452296134227
1,2,51,4.103047527875178,0,0,0.46823650946731893,0,1.0,0.9910596438904404
2,2,51,4.197477643357439,0,0,0.3472891642992785,0,1.0,0.9094201859020131
3,2,51,7.495186078960626,0,0,0.389007034646437,0,1.0,0.9375797483863452
4,2,51,7.126468832993494,0,0,0.4068334046124598,0,1.0,0.9496125481134104
5,2,51,7.52403057559976,0,0,0.44524480216334295,0,1.0,0.9032780013520894
6,2,51,11.618414043698332,0,0,0.5791155887968291,1,1.0,0.7994472429980182
7,2,51,15.275749227215282,0,0,0.8377450962595133,1,1.0,0.8457598029427325
8,2,51,11.658764238866887,0,1,0.6445815091930107,0,1.0,0.8222907545965052
9,2,51,13.537961847454488,0,1,0.6740356478051246,0,1.0,0.8370178239025623
10,2,51,14.710532231995437,0,1,0.6599534862552949,0,1.0,0.8299767431276475
11,2,51,14.200655956688657,0,1,0.5357778801859104,0,1.0,0.7678889400929552
12,2,51,18.148911922155136,0,0,0.7235515592376129,2,1.0,0.5617757796188065
13,2,51,16.735115852713125,0,0,0.6310611813079212,2,1.0,0.5155305906539607
14,2,51,16.6933801759459,0,0,0.5522640095321225,2,1.0,0.47613200476606127
15,2,51,15.794173932482664,0,0,0.73671664052286,2,1.0,0.56835832026143
16,2,51,13.561744985524317,0,0,0.5811749547144255,2,1.0,0.49058747735721275
17,2,51,13.774792059319015,0,0,1.0,2,1.0,0.7
18,2,51,11.054875682471959,0,0,0.6655684053791127,1,1.0,0.6827842026895563
19,2,51,8.921176009059398,0,0,0.9156365368085195,1,1.0,0.8886000952446859
20,2,51,8.766345282737772,0,0,0.7645737843240911,1,1.0,0.8421299259863524
21,2,51,6.088726770257047,0,0,0.45706542861309274,1,1.0,0.5785327143065464
22,2,51,6.061864173829865,0,0,0.5544668881443855,0,1.0,0.9715418050902408
23,2,51,5.425161484788753,0,0,0.3350101602923322,0,1.0,0.8343813501827078
0,3,52,5.732051565219661,0,0,0.4579082289206807,0,1.0,0.9840880545214596
1,3,52,5.325299274533625,0,0,0.36511481395923234,0,1.0,0.9214524994224818
2,3,52,5.424976617936307,0,0,0.3198202909418693,0,1.0,0.8908786963857618
3,3,52,7.221281611469085,0,0,0.5989443581849638,0,1.0,1.0792874417748506
4,3,52,9.036363548405395,0,0,0.546885736193278,0,1.0,1.0441478719304627
5,3,52,9.65105203512482,0,0,0.6605327911294343,0,1.0,1.0378329944558964
6,3,52,10.656508619231463,0,0,0.6321216902888899,0,1.0,1.0200760564305562
7,3,52,10.887234037653046,0,0,0.5262173506546987,1,1.0,0.6744195428600843
8,3,52,12.58104233631271,0,0,0.6777057836361303,1,1.0,0.6888528918180652
9,3,52,14.583571982152698,0,0,0.7461740543991777,1,1.0,0.7230870271995888
10,3,52,12.431571197566434,1,0,0.2383376157946821,1,1.0,0.46916880789734106
11,3,52,12.650756884910475,1,0,0.3516982235648721,1,1.0,0.525849111782436
12,3,52,12.126521634769079,1,0,0.3392023476217894,1,1.0,0.5196011738108948
13,3,52,13.99375968363185,1,0,0.402754590899774,2,1.0,0.401377295449887
14,3,52,10.909682848801365,1,0,0.5546624651399513,2,1.0,0.47733123256997567
15,3,52,13.009659824989416,1,0,0.342200715924022,2,1.0,0.371100357962011
16,3,52,11.655805205027685,1,0,0.3544669359407469,2,1.0,0.3772334679703735
17,3,52,5.5111976459147645,1,0,0.3524937044343798,1,1.0,0.5262468522171899
18,3,52,7.50087460712571,1,0,0.386901589330307,1,1.0,0.5434507946651534
19,3,52,8.949154173051342,0,0,0.4860117967311602,1,1.0,0.6523064882021382
20,3,52,6.436461256546977,0,0,0.9578119582574945,1,1.0,0.9532418759980592
21,3,52,7.003444042265004,0,0,0.5337729379287146,1,1.0,0.6168864689643574
22,3,52,6.98075440902515,0,0,0.49768849541405663,0,1.0,0.9360553096337854
23,3,52,6.0693628933509896,0,0,0.6794519095357489,0,1.0,1.049657443459843
0,4,53,7.009909706751528,0,0,0.3352548557550465,0,1.0,0.9012970276346564
1,4,53,8.918523756797278,0,0,0.5017416314083637,0,1.0,1.0136756012006456
2,4,53,8.175867612177216,0,0,0.5726634602796375,0,1.0,1.0615478356887553
3,4,53,8.643625919444412,0,0,0.4024193226013646,0,1.0,0.946633042755921
4,4,53,9.609949914140795,0,0,0.6396306189483848,0,1.0,1.10675066779016
5,4,53,11.367968620578482,0,0,0.5998462924272991,0,1.0,0.999903932767062
6,4,53,12.835175759140506,0,0,0.6014034958215585,0,1.0,1.0008771848884739
7,4,53,14.946683070672348,0,0,0.9747419630388929,1,1.0,0.9211080796713913
8,4,53,16.383926558731602,0,0,1.0,1,1.0,0.8500000000000001
9,4,53,17.469039284954437,0,0,0.8439724432293306,1,1.0,0.7719862216146653
10,4,53,18.856443170134717,0,0,0.9467172983658183,2,1.0,0.6733586491829091
11,4,53,20.20955381020249,0,0,1.0,2,1.0,0.7
12,4,53,20.172906713123062,0,0,0.5486533153449183,2,1.0,0.4743266576724592
13,4,53,17.534009566966244,0,0,0.44383642364083603,2,1.0,0.421918211820418
14,4,53,15.865583865486414,0,0,0.6622353564399859,2,1.0,0.5311176782199929
15,4,53,18.400313176040296,0,0,0.386678310948689,2,1.0,0.3933391554743445
16,4,53,14.856473879266316,0,0,0.6205686232034574,2,1.0,0.5102843116017287
17,4,53,14.551501446404178,0,0,0.7883633206231259,2,1.0,0.5941816603115629
18,4,53,12.053239551622376,0,0,0.5983098405289987,2,1.0,0.49915492026449937
19,4,53,9.86845786948659,0,0,0.6190996855341994,2,1.0,0.5605048270438097
20,4,53,10.764815305886525,0,0,0.4857064349742131,1,1.0,0.6817812001101725
21,4,53,9.7398670508651,0,0,0.6397158754402449,1,1.0,0.6698579377201224
22,4,53,2.4750221664059113,1,0,0.2,0,1.0,0.7500000000000001
23,4,53,1.9339616038442031,0,1,0.2,0,1.0,0.7500000000000001
0,5,54,6.241712776666778,0,1,0.27765481046267204,0,1.0,0.8624169970623038
1,5,54,6.583078841274906,0,1,0.3570304404047022,0,1.0,0.915995547273174
2,5,54,6.017094458576853,0,1,0.29796406197686093,0,1.0,0.8761257418343812
3,5,54,6.7182527585614125,1,0,0.2,0,1.0,0.8100000000000002
4,5,54,8.86241380803941,1,0,0.2139488918150984,0,1.0,0.8194155019751915
5,5,54,10.416602510588097,1,0,0.2705297479381401,0,1.0,0.7940810924613375
6,5,54,12.455033820608257,0,1,0.34991232985270543,0,1.0,0.8436952061579408
7,5,54,12.764549374233361,0,1,0.3205102218431934,0,1.0,0.7262806220137563
8,5,54,15.303578030238604,0,1,0.3826962969720028,0,1.0,0.6913481484860013
9,5,54,15.53037886771625,0,1,0.23712213377754618,0,1.0,0.6185610668887731
10,5,54,19.2308469281886,0,0,0.4581916020169628,2,1.0,0.42909580100848144
11,5,54,18.924286043653115,0,0,0.4000222435739705,2,1.0,0.4000111217869853
12,5,54,19.618716793800388,0,0,0.9889771710667654,2,1.0,0.6944885855333827
13,5,54,18.97275128869941,0,0,0.8741700929284969,2,1.0,0.6370850464642485
14,5,54,19.08520540777511,0,0,0.7791089237305328,2,1.0,0.5895544618652664
15,5,54,20.01634821225353,0,0,0.42591811705034854,2,1.0,0.4129590585251743
16,5,54,15.690097902060543,0,0,0.7743685581470379,2,1.0,0.5871842790735189
17,5,54,14.001351917730286,0,0,0.8763573557044683,2,1.0,0.6381786778522341
18,5,54,15.53316937248551,0,0,0.8148626877609286,2,1.0,0.6074313438804644
19,5,54,8.087531264289073,1,0,0.3548944080113245,1,1.0,0.5801919244062286
20,5,54,6.781802362106063,1,0,0.4126465946416927,0,1.0,0.8122717919189734
21,5,54,6.339269763455666,1,0,0.38157486464325274,0,1.0,0.6907874323216263
22,5,54,5.242262575581275,1,0,0.43813759154062015,0,1.0,0.8988359947128877
23,5,54,5.96575646248448,1,0,0.3344189255098611,0,1.0,0.8340118284436632
0,6,55,3.55913418343715,1,0,0.2,0,1.0,0.8100000000000002
1,6,55,4.635207145546689,1,0,0.2,0,1.0,0.8100000000000002
2,6,55,6.801663424139367,1,0,0.2,0,1.0,0.8100000000000002
3,6,55,4.481260035652626,1,0,0.2080562627742828,0,1.0,0.8154379773726409
4,6,55,6.857232860189688,1,0,0.2,0,1.0,0.8100000000000002
5,6,55,12.608938548023765,0,0,0.3923918087774061,0,1.0,0.8702448804858788
6,6,55,15.164301527631196,0,0,0.47933967927254784,1,1.0,0.7370872995453424
7,6,55,16.976985705574375,0,0,0.6079108763795803,1,1.0,0.7193509820087691
8,6,55,16.894564387298164,0,0,0.4951222662651258,1,1.0,0.597561133132563
9,6,55,17.351783055005498,0,0,0.5347096018152746,1,1.0,0.6173548009076373
10,6,55,19.518684803878145,0,0,0.617422806676741,2,1.0,0.5087114033383705
11,6,55,18.9803998262147,0,0,0.584651843572745,2,1.0,0.4923259217863725
12,6,55,17.722149412938716,1,0,0.2,1,1.0,0.45
13,6,55,16.943826756798135,1,0,0.427036251955883,1,1.0,0.5635181259779416
14,6,55,15.71454465492008,1,0,0.4014587110427566,1,1.0,0.5507293555213784
15,6,55,16.227607134844696,1,0,0.3228406976668289,2,1.0,0.36142034883341445
16,6,55,11.23277601568817,1,0,0.4042362021453928,1,1.0,0.5521181010726963
17,6,55,12.315641652151019,1,0,0.41595653530348775,1,1.0,0.557978267651744
18,6,55,10.469017082368584,1,0,0.41861287460241364,1,1.0,0.5593064373012069
19,6,55,9.296769845222261,1,0,0.2786478627015987,0,1.0,0.7032563244858794
20,6,55,9.81564925555046,0,0,0.5631673379643245,1,1.0,0.7263212193294867
21,6,55,10.1565723036404,0,0,0.8913025695602531,1,1.0,0.7956512847801265
22,6,55,9.852111970188764,0,0,0.3829752284198903,1,1.0,0.6768595177624315
23,6,55,8.785958591163054,0,0,0.5185485143387671,0,1.0,0.9490928214617295
0,0,56,5.317612639360539,0,0,0.4460862332828648,0,1.0,0.9761082074659337
1,0,56,3.769214907250852,0,0,0.20919702209675395,0,1.0,0.8162079899153089
2,0,56,3.703601864106247,0,0,0.38343829668590085,0,1.0,0.933820850262983
3,0,56,7.580257918390925,0,0,0.49628291944771274,0,1.0,1.009990970627206
4,0,56,6.998885114712587,0,0,0.25827399133707707,0,1.0,0.8493349441525271
5,0,56,6.002188130076779,1,0,0.34299257783005777,0,1.0,0.8393703611437862
